
18800, 11.2529480457
18900, 11.3451809883
19000, 11.4523808956
19100, 11.5678548813
19200, 11.6662437916
19300, 11.7617008686
19400, 11.8588368893
19500, 11.9534239769
19600, 12.0495629311
19700, 12.1649217606
19800, 12.2725079060
19900, 12.3832898140
20000, 12.4970688820
20100, 12.6031749249
20200, 12.7086510658
20300, 12.8097579479
20400, 12.9120109081
20500, 13.0154979229
20600, 13.1166510582
20700, 13.2172648907
20800, 13.3190438747
20900, 13.4192478657
21000, 13.5227110386
21100, 13.6253528595
21200, 13.7307310104
21300, 13.8323438168
21400, 13.9388208389
21500, 14.0436329842
21600, 14.1550328732
21700, 14.2726080418
21800, 14.3922140598
21900, 14.5203568935
22000, 14.6291630268
22100, 14.7488000393
22200, 14.8567309380
22300, 14.9715447426
22400, 15.0805399418
22500, 15.1894390583
22600, 15.3052160740
22700, 15.4214820862
22800, 15.5358967781
22900, 15.6475327015
23000, 15.7629797459
23100, 15.8812208176
23200, 15.9974977970
23300, 16.1127538681
23400, 16.2246379852
23500, 16.3405499458
23600, 16.4530727863
23700, 16.5675730705
23800, 16.6821408272
23900, 16.8023087978
24000, 16.9220077991
24100, 17.0400440693
24200, 17.1550879478
24300, 17.2726268768
24400, 17.3928608894
24500, 17.5124809742
24600, 17.6330058575
24700, 17.7620580196
24800, 17.8817300797
24900, 18.0052859783
25000, 18.1261320114
25100, 18.2465820312
25200, 18.3805010319
25300, 18.5319659710
25400, 18.6559407711
25500, 18.7783918381
25600, 18.9041197300
25700, 19.0330948830
25800, 19.1597259045
25900, 19.2910029888
26000, 19.4481301308
26100, 19.5780279636
26200, 19.7095429897
26300, 19.8364298344
26400, 19.9663670063
26500, 20.1041378975
26600, 20.2328498363
26700, 20.3622119427
26800, 20.4940040112
26900, 20.6297290325
27000, 20.7647969723
27100, 20.8960928917
27200, 21.0320999622
27300, 21.1672089100
27400, 21.2999079227
27500, 21.4326977730
27600, 21.5701830387
27700, 21.7127428055
27800, 21.8472020626
27900, 21.9866240025
28000, 22.1278669834
28100, 22.2633800507
28200, 22.4015128613
28300, 22.5392038822
28400, 22.6793270111
28500, 22.8253319263
28600, 22.9638280869
28700, 23.1073160172
28800, 23.2595059872
28900, 23.3983550072
29000, 23.5397379398
29100, 23.6815738678
29200, 23.8270280361
29300, 23.9671919346
29400, 24.1098499298
29500, 24.2537338734
29600, 24.4039568901
29700, 24.5600137711
29800, 24.7047419548
29900, 24.8640577793
30000, 25.0123541355
30100, 25.1657400131
30200, 25.3143849373
30300, 25.4628348351
30400, 25.6130051613
30500, 25.7652108669
30600, 25.9169948101
30700, 26.0671029091
30800, 26.2159039974
30900, 26.3741579056
31000, 26.5236909389
31100, 26.6746470928
31200, 26.8239271641
31300, 26.9856667519
31400, 27.1387169361
31500, 27.2904059887
31600, 27.4466359615
31700, 27.6009418964
31800, 27.7586178780
31900, 27.9152960777
32000, 28.0825898647
32100, 28.2360188961
32200, 28.3922019005
32300, 28.5704720020
32400, 28.7437748909
32500, 28.9028038979
32600, 29.0750050545
32700, 29.2362840176
32800, 29.3948297501
32900, 29.5775439739
33000, 29.7444610596
33100, 29.9048709869
33200, 30.0714209080
33300, 30.2370109558
33400, 30.4012558460
33500, 30.5724627972
33600, 30.7420768738
33700, 30.9061257839
33800, 31.0730149746
33900, 31.2423629761
34000, 31.4074587822
34100, 31.5765919685
34200, 31.7476518154
34300, 31.9139997959
34400, 32.0873179436
34500, 32.2638769150
34600, 32.4349069595
34700, 32.6055498123
34800, 32.7826550007
34900, 32.9565489292
35000, 33.1305768490
35100, 33.3012747765
35200, 33.4711790085
35300, 33.6443438530
35400, 33.8252890110
35500, 33.9994318485
35600, 34.1772711277
35700, 34.3541200161
35800, 34.5392310619
35900, 34.7204439640
36000, 34.8998100758
36100, 35.0800249577
36200, 35.2580637932
36300, 35.4421677589
36400, 35.6182820797
36500, 35.7977459431
36600, 35.9787168503
36700, 36.1563069820
36800, 36.3454709053
36900, 36.5256199837
37000, 36.7073459625
37100, 36.8899118900
37200, 37.0821230412
37300, 37.2642369270
37400, 37.4455358982
37500, 37.6310739517
37600, 37.8156118393
37700, 37.9988548756
37800, 38.1844868660
37900, 38.3696131706
38000, 38.5647799969
38100, 38.7764139175
38200, 38.9683489799
38300, 39.1628379822
38400, 39.3531479836
38500, 39.5563819408
38600, 39.7660689354
38700, 39.9599649906
38800, 40.1647560596
38900, 40.3534758091
39000, 40.5447008610
39100, 40.7404077053
39200, 40.9354310036
39300, 41.1300718784
39400, 41.3307731152
39500, 41.5220799446
39600, 41.7170529366
39700, 41.9161510468
39800, 42.1121118069
39900, 42.3092811108
40000, 42.5026488304
40100, 42.6985609531
40200, 42.9121909142
40300, 43.1118788719
40400, 43.3129830360
40500, 43.5200121403
40600, 43.7190008163
40700, 43.9224767685
40800, 44.1261730194
40900, 44.3294179440
41000, 44.5453989506
41100, 44.7641160488
41200, 44.9716739655
41300, 45.1799848080
41400, 45.3869409561
41500, 45.5911619663
41600, 45.7930350304
41700, 46.0095949173
41800, 46.2234377861
41900, 46.4302258492
42000, 46.6407949924
42100, 46.8459510803
42200, 47.0614731312
42300, 47.2741568089
42400, 47.4885859489
42500, 47.7014300823
42600, 47.9142289162
42700, 48.1261258125
42800, 48.3342678547
42900, 48.5454800129
43000, 48.7935130596
43100, 49.0131070614
43200, 49.2303700447
43300, 49.4411070347
43400, 49.6649439335
43500, 49.8843359947
43600, 50.0947058201
43700, 50.3285918236
43800, 50.5488641262
43900, 50.7685508728
44000, 50.9824299812
44100, 51.1955800056
44200, 51.4175019264
44300, 51.6325991154
44400, 51.8604171276
44500, 52.0780868530
44600, 52.2976279259
44700, 52.5215790272
44800, 52.7393920422
44900, 53.0055067539
45000, 53.3725938797
45100, 53.6011669636
45200, 53.8189368248
45300, 54.0411047935
45400, 54.2663989067
45500, 54.4873099327
45600, 54.7217779160
45700, 54.9401259422
45800, 55.1645677090
45900, 55.3950588703
46000, 55.6178970337
46100, 55.8382170200
46200, 56.0619049072
46300, 56.2836978436
46400, 56.5068519115
46500, 56.7742280960
46600, 57.0101389885
46700, 57.2370200157
46800, 57.4644279480
46900, 57.7020738125
47000, 57.9349880219
47100, 58.1650960445
47200, 58.3944168091
47300, 58.6217978001
47400, 58.8630180359
47500, 59.0986158848
47600, 59.3319709301
47700, 59.5647549629
47800, 59.8084719181
47900, 60.0435268879
48000, 60.2820129395
48100, 60.5178561211
48200, 60.7538659573
48300, 60.9943051338
48400, 61.2271249294
48500, 61.4703359604
48600, 61.7077379227
48700, 61.9793159962
48800, 62.2360248566
48900, 62.4819238186
49000, 62.7320549488
49100, 62.9708149433
49200, 63.2154297829
49300, 63.5321128368
49400, 63.7794299126
49500, 64.0494809151
49600, 64.2907779217
49700, 64.5377299786
49800, 64.7909231186
49900, 65.0429019928
50000, 65.2892978191
50100, 65.5303509235
50200, 65.7912859917
50300, 66.0425059795
50400, 66.2897469997
50500, 66.5390379429
50600, 66.7881557941
50700, 67.0314488411
50800, 67.2873170376
50900, 67.5377569199
51000, 67.7905838490
51100, 68.0390179157
51200, 68.2959990501
51300, 68.5484828949
51400, 68.7980999947
51500, 69.0671749115
51600, 69.3323650360
51700, 69.6054720879
51800, 69.8690879345
51900, 70.1216771603
52000, 70.3785390854
52100, 70.6303980350
52200, 70.8880047798
52300, 71.1445720196
52400, 71.3969669342
52500, 71.6532769203
52600, 71.9122679234
52700, 72.1668219566
52800, 72.4262719154
52900, 72.6879129410
53000, 72.9444458485
53100, 73.2192320824
53200, 73.4844539165
53300, 73.7736220360
53400, 74.1035337448
53500, 74.3778970242
53600, 74.6594309807
53700, 74.9585459232
53800, 75.2377369404
53900, 75.5301110744
54000, 75.8203678131
54100, 76.1090369225
54200, 76.3877129555
54300, 76.6753809452
54400, 76.9650728703
54500, 77.2514009476
54600, 77.5395410061
54700, 77.8334019184
54800, 78.1264388561
54900, 78.4170949459
55000, 78.6945669651
55100, 78.9815928936
55200, 79.2836668491
55300, 79.5799717903
55400, 79.9032149315
55500, 80.1881790161
55600, 80.4956369400
55700, 80.7845418453
55800, 81.0704920292
55900, 81.3593428135
56000, 81.6537098885
56100, 81.9420289993
56200, 82.2386410236
56300, 82.5256347656
56400, 82.8170487881
56500, 83.1147110462
56600, 83.4096379280
56700, 83.9120519161
56800, 84.2789850235
56900, 84.7833549976
57000, 85.6444077492
57100, 86.0101339817
57200, 86.3268618584
57300, 86.7354300022
57400, 87.5100071430
57500, 87.9148607254
57600, 88.2530298233
57700, 88.6204197407
57800, 89.0156269073
57900, 89.3661520481
58000, 89.6676859856
58100, 89.9814798832
58200, 90.2889049053
58300, 90.6049029827
58400, 90.9110820293
58500, 91.2154340744
58600, 91.5222949982
58700, 91.8314249516
58800, 92.1398108006
58900, 92.4483027458
59000, 92.7602000237
59100, 93.0935509205
59200, 93.4186758995
59300, 93.7360210419
59400, 94.0421898365
59500, 94.3589897156
59600, 94.6886229515
59700, 95.0158419609
59800, 95.3320550919
59900, 95.6622421741
60000, 95.9848268032
60100, 96.3083920479
60200, 96.6271669865
60300, 96.9546189308
60400, 97.5820648670
60500, 98.1007509232
60600, 98.7690598965
60700, 99.1911690235
60800, 99.8014140129
60900, 100.4787237644
61000, 101.2566227913
61100, 101.6341948509
61200, 101.9789519310
61300, 102.3138320446
61400, 102.6734688282
61500, 103.0317180157
61600, 103.3864288330
61700, 103.7202439308
61800, 104.0815329552
61900, 104.4145348072
62000, 104.7481269836
62100, 105.0879948139
62200, 105.4240589142
62300, 105.7736310959
62400, 106.1417219639
62500, 106.5232529640
62600, 106.8738319874
62700, 107.2244138718
62800, 107.5663540363
62900, 107.9178299904
63000, 108.2279350758
63100, 108.5511398315
63200, 108.8638758659
63300, 109.1745350361
63400, 109.5093467236
63500, 109.8303339481
63600, 110.1671869755
63700, 110.4828758240
63800, 110.8165330887
63900, 111.1439340115
64000, 111.4701828957
64100, 111.7909350395
64200, 112.1070048809
64300, 112.4359469414
64400, 112.7502658367
64500, 113.0646219254
64600, 113.3897731304
64700, 113.7095518112
64800, 114.0309278965
64900, 114.3543307781
65000, 114.6795530319
65100, 115.0010209084
65200, 115.3343529701
65300, 115.6534647942
65400, 115.9908270836
65500, 116.3232457638
65600, 116.6539850235
65700, 116.9781677723
65800, 117.2996418476
65900, 117.6210660934
66000, 117.9428989887
66100, 118.3914220333
66200, 118.8520479202
66300, 119.1802487373
66400, 119.5303809643
66500, 119.9281117916
66600, 120.2907080650
66700, 120.6204519272
66800, 120.9604501724
66900, 121.2922759056
67000, 121.6298937798
67100, 121.9717009068
67200, 122.3138289452
67300, 122.6476459503
67400, 122.9988718033
67500, 123.3384819031
67600, 123.6840069294
67700, 124.0203001499
67800, 124.3743069172
67900, 124.7096557617
68000, 125.0477571487
68100, 125.4059889317
68200, 125.7447659969
68300, 126.0827939510
68400, 126.4181258678
68500, 126.7557039261
68600, 127.0953469276
68700, 127.4392697811
68800, 127.7820439339
68900, 128.1211810112
69000, 128.4605998993
69100, 128.8053410053
69200, 129.1538958549
69300, 129.5068969727
69400, 129.8766868114
69500, 130.2233228683
69600, 130.5684909821
69700, 130.9143259525
69800, 131.2572600842
69900, 131.5976231098
70000, 131.9425809383
70100, 132.2881081104
70200, 132.6344430447
70300, 132.9757797718
70400, 133.3214800358
70500, 133.6755819321
70600, 134.0239560604
70700, 134.3710949421
70800, 134.7301068306
70900, 135.2568418980
71000, 135.6174631119
71100, 135.9757177830
71200, 136.3344981670
71300, 136.6856257915
71400, 137.0358588696
71500, 137.3914499283
71600, 137.7403938770
71700, 138.0934920311
71800, 138.4481348991
71900, 138.8169770241
72000, 139.1996819973
72100, 139.5503807068
72200, 139.9294688702
72300, 140.2928159237
72400, 140.6602659225
72500, 141.0975277424
72600, 141.5088799000
72700, 141.8878250122
72800, 142.2621378899
72900, 142.6367249489
73000, 143.0089099407
73100, 143.4082648754
73200, 143.8014950752
73300, 144.1804938316
73400, 144.5613031387
73500, 144.9390969276
73600, 145.3430428505
73700, 145.7258579731
73800, 146.1143319607
73900, 146.4961838722
74000, 146.8749630451
74100, 147.2387719154
74200, 147.6041967869
74300, 147.9667520523
74400, 148.3317918777
74500, 148.7038068771
74600, 149.0805530548
74700, 149.4477169514
74800, 149.8407959938
74900, 150.2150769234
75000, 150.5919470787
75100, 150.9689197540
75200, 151.3432190418
75300, 151.7228350639
75400, 152.0995321274
75500, 152.4692637920
75600, 152.8382549286
75700, 153.2179138660
75800, 153.6708910465
75900, 154.3336398602
76000, 154.8871901035
76100, 155.7006437778
76200, 156.3484599590
76300, 156.8683619499
76400, 157.3554909229
76500, 157.7697930336
76600, 158.2416579723
76700, 158.7007269859
76800, 159.1541008949
76900, 159.6078150272
77000, 160.0200068951
77100, 160.4186499119
77200, 160.9918777943
77300, 161.4647359848
77400, 161.9191420078
77500, 162.3861258030
77600, 162.8108050823
77700, 163.2141478062
77800, 163.6307709217
77900, 164.0680749416
78000, 164.4826550484
78100, 164.8874597549
78200, 165.2879607677
78300, 165.7746350765
78400, 166.1937658787
78500, 166.8044018745
78600, 167.2186069489
78700, 167.6296730042
78800, 168.0720279217
78900, 168.5660238266
79000, 169.0353639126
79100, 169.4439339638
79200, 169.8756029606
79300, 170.4198877811
79400, 170.9434819221
79500, 171.4777739048
79600, 172.0304770470
79700, 172.4651269913
79800, 172.8799271584
79900, 173.2701120377
80000, 173.6665627956
80100, 174.0657737255
80200, 174.5341560841
80300, 175.0212638378
80400, 175.4982080460
80500, 176.0362629890
80600, 176.5006747246
80700, 176.9881229401
80800, 177.5319178104
80900, 178.1929609776
81000, 178.6217930317
81100, 179.0814888477
81200, 179.7740249634
81300, 180.5170471668
81400, 181.3704907894
81500, 182.3381798267
81600, 182.9732339382
81700, 183.4146487713
81800, 183.8529820442
81900, 184.3242928982
82000, 184.8897728920
82100, 185.3640029430
82200, 185.8307149410
82300, 186.3924949169
82400, 186.9898469448
82500, 187.4864559174
82600, 187.9232678413
82700, 188.3957669735
82800, 188.8283009529
82900, 189.2431948185
83000, 189.6559140682
83100, 190.0714409351
83200, 190.5084140301
83300, 190.9327580929
83400, 191.3424997330
83500, 191.7648849487
83600, 192.1877620220
83700, 192.5950689316
83800, 193.0065557957
83900, 193.4308691025
84000, 193.8469309807
84100, 194.2709038258
84200, 194.7102379799
84300, 195.2258989811
84400, 195.8643829823
84500, 196.5622498989
84600, 197.1583068371
84700, 197.6421518326
84800, 198.0958731174
84900, 198.5309100151
85000, 198.9600300789
85100, 199.3957750797
85200, 199.8224320412
85300, 200.2517220974
85400, 200.6972858906
85500, 201.1356339455
85600, 201.5591869354
85700, 201.9930119514
85800, 202.4496788979
85900, 203.1234538555
86000, 204.0418069363
86100, 205.2553517818
86200, 205.7107689381
86300, 206.1586058140
86400, 206.5931410789
86500, 207.0321028233
86600, 207.4586219788
86700, 207.8884119987
86800, 208.3172748089
86900, 208.7485740185
87000, 209.1898980141
87100, 209.6282279491
87200, 210.0683379173
87300, 210.5336127281
87400, 210.9740810394
87500, 211.4043149948
87600, 211.8326699734
87700, 212.2639639378
87800, 212.6995089054
87900, 213.1286721230
88000, 213.5581510067
88100, 213.9876060486
88200, 214.4206740856
88300, 214.8637461662
88400, 215.2979369164
88500, 215.7277288437
88600, 216.1708390713
88700, 216.5998558998
88800, 217.0301530361
88900, 217.4664289951
89000, 217.8999118805
89100, 218.3388538361
89200, 218.7691199780
89300, 219.1985411644
89400, 219.6364579201
89500, 220.0807659626
89600, 220.5372660160
89700, 220.9838290215
89800, 221.4282379150
89900, 221.8662068844
90000, 222.3060617447
90100, 222.7445249557
90200, 223.1790039539
90300, 223.6227488518
90400, 224.0673549175
90500, 224.5099039078
90600, 224.9559679031
90700, 225.3980920315
90800, 225.8450639248
90900, 226.3171339035
91000, 226.7648520470
91100, 227.2100439072
91200, 227.6541209221
91300, 228.0991287231
91400, 228.5415318012
91500, 228.9811789989
91600, 229.4265480042
91700, 229.8838107586
91800, 230.3311219215
91900, 230.7933399677
92000, 231.2484197617
92100, 231.6985280514
92200, 232.1454658508
92300, 232.5962340832
92400, 233.0484738350
92500, 233.4991738796
92600, 233.9479658604
92700, 234.4028217793
92800, 234.9512877464
92900, 235.5400719643
93000, 236.7316207886
93100, 237.6205818653
93200, 238.1458098888
93300, 238.6863808632
93400, 239.2082240582
93500, 239.7328147888
93600, 240.2151670456
93700, 240.7005419731
93800, 241.1709630489
93900, 241.6577889919
94000, 242.1250488758
94100, 242.5956540108
94200, 243.0582709312
94300, 243.5264577866
94400, 244.0169029236
94500, 244.5765519142
94600, 245.0822329521
94700, 245.6195180416
94800, 246.1090760231
94900, 246.5980169773
95000, 247.0753941536
95100, 247.5495529175
95200, 248.0239639282
95300, 248.4962229729
95400, 248.9629209042
95500, 249.4542908669
95600, 249.9592390060
95700, 250.4258098602
95800, 250.9150850773
95900, 251.3983860016
96000, 251.8753108978
96100, 252.3485269547
96200, 252.8300738335
96300, 253.3050279617
96400, 253.7745957375
96500, 254.2531859875
96600, 254.7585709095
96700, 255.2345259190
96800, 255.7515249252
96900, 256.2258057594
97000, 256.7105028629
97100, 257.1923861504
97200, 257.6763949394
97300, 258.1540138721
97400, 258.6306769848
97500, 259.1036560535
97600, 259.5838699341
97700, 260.0665268898
97800, 260.5475609303
97900, 261.0531210899
98000, 261.6186769009
98100, 262.1290597916
98200, 262.6144490242
98300, 263.0971498489
98400, 263.5829839706
98500, 264.0594670773
98600, 264.5462868214
98700, 265.0786759853
98800, 265.6076729298
98900, 266.1147758961
99000, 266.6056699753
99100, 267.1208467484
99200, 267.6136651039
99300, 268.0985150337
99400, 268.5896048546
99500, 269.0773439407
99600, 269.5658969879
99700, 270.0546550751
99800, 270.5510559082
99900, 271.0570218563
100000, 271.5539369583
